datetime,no2_avg,o3_avg,pm10_avg,pm25_avg,hour,dayofweek,month,is_weekend,is_peak,season,pm25_lag_1h,pm25_lag_3h,pm25_lag_24h,pm25_lag_168h,pm25_roll_6h,pm25_roll_24h,pm25_roll_72h,pm25_std_24h,aqi,aqi_category,is_hazardous
2016-11-15 11:00:00,108.0,42.955,165.5,257.0,11,1,11,0,0,3,438.0,543.0,316.0,337.0,421.0833333333333,262.1020833333333,257.7986111111111,131.26379553102285,404.4,Severe,1
2016-11-15 12:00:00,93.8,49.575,155.09166666666667,242.0,12,1,11,0,0,3,257.0,487.0,254.0,251.0,398.9166666666667,261.6020833333333,258.25694444444446,131.31884238385695,393.9,Very Poor,1
2016-11-15 13:00:00,82.6,52.833333333333336,143.16666666666669,184.0,13,1,11,0,0,3,242.0,438.0,175.0,209.5,358.5,261.9770833333333,257.9236111111111,131.073406233141,349.7,Very Poor,1
2016-11-15 14:00:00,66.9,51.516666666666666,132.26666666666668,140.5,14,1,11,0,0,3,184.0,257.0,128.5,159.5,291.4166666666667,262.4770833333333,256.94444444444446,130.5639972839963,316.6,Very Poor,1
2016-11-15 15:00:00,97.55,49.46666666666667,130.26666666666668,117.5,15,1,11,0,0,3,140.5,242.0,107.0,153.5,229.83333333333334,262.9145833333333,255.85416666666666,130.03689399481544,291.8,Poor,0
2016-11-15 16:00:00,189.0,39.833333333333336,133.0,124.0,16,1,11,0,0,3,117.5,184.0,97.6,165.0,177.5,264.01458333333335,254.49305555555554,128.6822793441668,304.0,Very Poor,1
2016-11-15 17:00:00,256.0,28.899999999999995,139.66666666666666,177.0,17,1,11,0,1,3,124.0,140.5,90.25,220.0,164.16666666666666,267.62916666666666,253.68055555555554,124.74736375768744,344.4,Very Poor,1
2016-11-15 18:00:00,287.0,18.674999999999997,152.33333333333334,204.0,18,1,11,0,1,3,177.0,117.5,96.1,292.5,157.83333333333334,272.125,253.04861111111111,120.15662333152851,365.0,Very Poor,1
2016-11-15 19:00:00,308.0,12.666666666666666,183.0,247.0,19,1,11,0,1,3,204.0,124.0,119.0,372.5,168.33333333333334,277.4583333333333,252.9375,115.82716853577375,397.7,Very Poor,1
2016-11-15 20:00:00,308.0,10.576666666666666,199.66666666666666,300.0,20,1,11,0,1,3,247.0,177.0,147.0,429.0,194.91666666666666,283.8333333333333,252.38194444444446,112.49731075690778,425.5,Severe,1
2016-11-15 21:00:00,301.0,9.955,215.99999999999997,375.0,21,1,11,0,0,3,300.0,204.0,185.5,405.0,237.83333333333334,291.7291666666667,251.57638888888889,111.94437469280167,459.2,Severe,1
2016-11-15 22:00:00,277.0,10.2,208.33333333333331,444.0,22,1,11,0,0,3,375.0,247.0,259.5,472.0,291.1666666666667,299.4166666666667,252.04861111111111,115.90003813881931,481.7,Severe,1
2016-11-15 23:00:00,221.0,10.15,208.5,457.0,23,1,11,0,0,3,444.0,300.0,323.5,509.5,337.8333333333333,304.9791666666667,253.80555555555554,120.22890117411994,486.0,Severe,1
2016-11-16 00:00:00,223.0,10.233333333333334,186.66666666666663,457.0,0,2,11,0,0,3,457.0,375.0,246.0,515.5,380.0,313.7708333333333,255.46527777777777,123.4013405577482,486.0,Severe,1
2016-11-16 01:00:00,206.5,10.796666666666667,180.0,493.0,1,2,11,0,0,3,457.0,444.0,245.0,530.5,421.0,324.1041666666667,258.00694444444446,127.70082046369764,497.7,Severe,1
2016-11-16 02:00:00,145.5,11.016666666666666,169.5,470.5,2,2,11,0,0,3,493.0,457.0,278.0,526.5,449.4166666666667,332.125,260.5625,130.6895799379121,490.4,Severe,1
2016-11-16 03:00:00,127.0,10.96,163.0,390.0,3,2,11,0,0,3,470.5,457.0,314.0,560.0,451.9166666666667,335.2916666666667,261.40972222222223,131.15124994569794,464.1,Severe,1
2016-11-16 04:00:00,168.0,10.45,157.33333333333334,363.0,4,2,11,0,0,3,390.0,493.0,335.0,575.5,438.4166666666667,336.4583333333333,261.7986111111111,131.27302420550106,455.2,Severe,1
2016-11-16 05:00:00,180.0,9.9,158.33333333333334,398.0,5,2,11,0,0,3,363.0,470.5,363.0,539.0,428.5833333333333,337.9166666666667,263.46527777777777,131.7741535212121,466.7,Severe,1
2016-11-16 06:00:00,194.0,9.955,169.33333333333334,440.0,6,2,11,0,0,3,398.0,390.0,375.0,495.5,425.75,340.625,266.2083333333333,133.22939109736262,480.4,Severe,1
2016-11-16 07:00:00,291.0,11.21,180.91666666666666,454.0,7,2,11,0,1,3,440.0,363.0,426.5,483.5,419.25,341.7708333333333,269.28472222222223,134.11537693236465,485.0,Severe,1
2016-11-16 08:00:00,285.0,15.466666666666669,191.25,427.0,8,2,11,0,1,3,454.0,398.0,543.0,493.5,412.0,336.9375,271.96527777777777,128.5216368605086,476.2,Severe,1
2016-11-16 09:00:00,227.0,24.316666666666663,190.91666666666666,371.0,9,2,11,0,1,3,427.0,440.0,487.0,484.0,408.8333333333333,332.1041666666667,273.71527777777777,124.75898322336404,457.9,Severe,1
2016-11-16 10:00:00,180.5,33.745000000000005,180.5,311.5,10,2,11,0,0,3,371.0,454.0,438.0,459.0,400.25,326.8333333333333,274.56944444444446,122.74652803614293,431.1,Severe,1
2016-11-16 11:00:00,129.5,42.955,165.5,299.0,11,2,11,0,0,3,311.5,427.0,257.0,423.0,383.75,328.5833333333333,275.75,122.00478132707241,425.0,Severe,1
2016-11-16 12:00:00,81.1,49.575,155.09166666666667,265.0,12,2,11,0,0,3,299.0,371.0,242.0,286.0,354.5833333333333,329.5416666666667,277.22222222222223,121.38386081628298,408.4,Severe,1
2016-11-16 13:00:00,68.6,52.833333333333336,143.16666666666669,265.0,13,2,11,0,0,3,265.0,311.5,184.0,271.5,323.0833333333333,332.9166666666667,279.02777777777777,118.24676359820326,408.4,Severe,1
2016-11-16 14:00:00,64.3,51.516666666666666,132.26666666666668,98.5,14,2,11,0,0,3,265.0,299.0,140.5,203.0,268.3333333333333,331.1666666666667,278.75694444444446,121.48471604232424,229.1,Poor,0
2016-11-16 15:00:00,74.2,49.46666666666667,130.26666666666668,97.65,15,2,11,0,0,3,98.5,265.0,117.5,168.0,222.775,330.33958333333334,278.7756944444444,123.05998977095531,226.2,Poor,0
2016-11-16 16:00:00,132.0,39.833333333333336,133.0,95.0,16,2,11,0,0,3,97.65,265.0,124.0,161.0,186.6916666666667,329.13124999999997,278.9166666666667,125.29619846804438,217.5,Poor,0
2016-11-16 17:00:00,236.0,28.899999999999995,139.66666666666666,95.0,17,2,11,0,1,3,95.0,98.5,177.0,171.0,152.69166666666666,325.71458333333334,278.9736111111111,130.62949886504185,256.4,Poor,0
2016-11-16 18:00:00,348.0,18.674999999999997,152.33333333333334,95.0,18,2,11,0,1,3,95.0,97.65,204.0,206.0,124.35833333333333,321.17291666666665,278.7652777777778,136.79455476320103,357.1,Very Poor,1
2016-11-16 19:00:00,354.5,12.666666666666666,183.0,440.0,19,2,11,0,1,3,95.0,95.0,247.0,277.0,153.525,329.21458333333334,283.11249999999995,137.91293211043404,480.4,Severe,1
2016-11-16 20:00:00,333.0,10.576666666666666,199.66666666666666,401.0,20,2,11,0,1,3,440.0,95.0,300.0,370.5,203.9416666666667,333.42291666666665,285.8902777777778,138.52233847412725,467.7,Severe,1
2016-11-16 21:00:00,249.0,9.955,215.99999999999997,387.0,21,2,11,0,0,3,401.0,95.0,375.0,439.0,252.16666666666666,333.92291666666665,287.15416666666664,138.70047959163432,463.1,Severe,1
2016-11-16 22:00:00,255.0,10.2,208.33333333333331,414.0,22,2,11,0,0,3,387.0,440.0,444.0,444.0,305.3333333333333,332.67291666666665,288.62638888888887,137.79755233767295,471.9,Severe,1
2016-11-16 23:00:00,189.0,10.15,208.5,413.0,23,2,11,0,0,3,414.0,401.0,457.0,478.5,358.3333333333333,330.83958333333334,290.0777777777778,136.35668617649932,471.6,Severe,1
2016-11-17 00:00:00,181.0,10.233333333333334,186.66666666666663,413.0,0,3,11,0,0,3,413.0,387.0,457.0,526.0,411.3333333333333,329.00624999999997,290.92499999999995,134.87442977475496,471.6,Severe,1
2016-11-17 01:00:00,156.0,10.796666666666667,180.0,413.0,1,3,11,0,0,3,413.0,414.0,493.0,554.5,406.8333333333333,325.67291666666665,291.6472222222222,131.59389190526835,471.6,Severe,1
2016-11-17 02:00:00,142.5,11.016666666666666,169.5,413.0,2,3,11,0,0,3,413.0,413.0,470.5,542.0,408.8333333333333,323.27708333333334,292.4527777777778,129.3467331894217,471.6,Severe,1
2016-11-17 03:00:00,142.0,10.96,163.0,499.0,3,3,11,0,0,3,413.0,413.0,390.0,554.0,427.5,327.81874999999997,295.5083333333333,133.63396373522357,499.7,Severe,1
2016-11-17 04:00:00,128.0,10.45,157.33333333333334,466.0,4,3,11,0,0,3,499.0,413.0,363.0,540.0,436.1666666666667,332.11041666666665,298.54999999999995,136.43745658978145,488.9,Severe,1
2016-11-17 05:00:00,176.0,9.9,158.33333333333334,396.0,5,3,11,0,0,3,466.0,413.0,398.0,495.5,433.3333333333333,332.02708333333334,300.8277777777778,136.39606727975755,466.0,Severe,1
2016-11-17 06:00:00,197.0,9.955,169.33333333333334,396.0,6,3,11,0,0,3,396.0,499.0,440.0,406.0,430.5,330.19374999999997,303.23055555555555,135.17189082029915,466.0,Severe,1
2016-11-17 07:00:00,209.0,11.21,180.91666666666666,396.0,7,3,11,0,1,3,396.0,466.0,454.0,341.5,427.6666666666667,327.77708333333334,305.5222222222222,133.3686342592094,466.0,Severe,1
2016-11-17 08:00:00,138.0,15.466666666666669,191.25,396.0,8,3,11,0,1,3,396.0,396.0,427.0,251.0,424.8333333333333,326.48541666666665,307.23749999999995,132.51325895856206,466.0,Severe,1
2016-11-17 09:00:00,121.0,24.316666666666663,190.91666666666666,396.0,9,3,11,0,1,3,396.0,396.0,371.0,262.5,407.6666666666667,327.52708333333334,307.46666666666664,132.9758485583714,466.0,Severe,1
2016-11-17 10:00:00,96.45,33.745000000000005,180.5,111.0,10,3,11,0,0,3,396.0,396.0,311.5,301.0,348.5,319.17291666666665,303.5222222222222,140.13213560869508,270.3,Poor,0
2016-11-17 11:00:00,72.0,42.955,165.5,111.0,11,3,11,0,0,3,111.0,396.0,299.0,332.0,301.0,311.33958333333334,300.67499999999995,146.42221631382893,270.3,Poor,0
2016-11-17 12:00:00,59.3,49.575,155.09166666666667,111.0,12,3,11,0,0,3,111.0,396.0,265.0,318.0,253.5,304.92291666666665,298.68888888888887,151.8162690909261,270.3,Poor,0
2016-11-17 13:00:00,54.7,52.833333333333336,143.16666666666669,111.0,13,3,11,0,0,3,111.0,111.0,265.0,319.0,206.0,298.50624999999997,297.79999999999995,156.75128757012294,270.3,Poor,0
2016-11-17 14:00:00,51.35,51.516666666666666,132.26666666666668,111.0,14,3,11,0,0,3,111.0,111.0,98.5,319.0,158.5,299.02708333333334,297.5569444444444,156.07715551525138,270.3,Poor,0
2016-11-17 15:00:00,57.05,49.46666666666667,130.26666666666668,111.0,15,3,11,0,0,3,111.0,111.0,97.65,320.0,111.0,299.5833333333333,297.61249999999995,155.3503520564342,270.3,Poor,0
2016-11-17 16:00:00,126.0,39.833333333333336,133.0,111.0,16,3,11,0,0,3,111.0,111.0,95.0,291.0,111.0,300.25,297.7986111111111,154.46605086414718,270.3,Poor,0
2016-11-17 17:00:00,241.0,28.899999999999995,139.66666666666666,111.0,17,3,11,0,1,3,111.0,111.0,95.0,267.0,111.0,300.9166666666667,298.08680555555554,153.5736380986029,270.3,Poor,0
2016-11-17 18:00:00,318.0,18.674999999999997,152.33333333333334,111.0,18,3,11,0,1,3,111.0,111.0,95.0,290.0,111.0,301.5833333333333,298.29375000000005,152.67297151717503,332.4,Very Poor,1
2016-11-17 19:00:00,296.0,12.666666666666666,183.0,267.0,19,3,11,0,1,3,111.0,111.0,440.0,368.0,137.0,294.375,300.3493055555556,149.91267385584442,409.3,Severe,1
2016-11-17 20:00:00,269.0,10.576666666666666,199.66666666666666,290.0,20,3,11,0,1,3,267.0,111.0,401.0,466.0,166.83333333333334,289.75,302.3354166666667,148.18239348563145,420.6,Severe,1
2016-11-17 21:00:00,217.0,9.955,215.99999999999997,343.0,21,3,11,0,0,3,290.0,111.0,387.0,506.0,205.5,287.9166666666667,304.5229166666667,147.1957929061678,446.6,Severe,1
2016-11-17 22:00:00,167.0,10.2,208.33333333333331,373.0,22,3,11,0,0,3,343.0,267.0,414.0,510.0,249.16666666666666,286.2083333333333,306.0993055555556,145.90109191910963,458.5,Severe,1
2016-11-17 23:00:00,151.5,10.15,208.5,323.5,23,3,11,0,0,3,373.0,290.0,413.0,527.0,284.5833333333333,282.4791666666667,306.0993055555556,143.6458113288338,437.0,Severe,1
2016-11-18 00:00:00,151.0,10.233333333333334,186.66666666666663,274.0,0,4,11,0,0,3,323.5,343.0,413.0,511.5,311.75,276.6875,306.48819444444445,140.9310510189448,412.8,Severe,1
2016-11-18 01:00:00,151.0,10.796666666666667,180.0,274.0,1,4,11,0,0,3,274.0,373.0,413.0,517.0,312.9166666666667,270.8958333333333,306.8909722222222,137.9093889011967,412.8,Severe,1
2016-11-18 02:00:00,140.0,11.016666666666666,169.5,274.0,2,4,11,0,0,3,274.0,323.5,413.0,582.5,310.25,265.1041666666667,306.8354166666667,134.56015134396296,412.8,Severe,1
2016-11-18 03:00:00,144.0,10.96,163.0,274.0,3,4,11,0,0,3,274.0,274.0,499.0,510.0,298.75,255.72916666666666,306.27986111111113,125.05833240381568,412.8,Severe,1
2016-11-18 04:00:00,161.0,10.45,157.33333333333334,310.0,4,4,11,0,0,3,274.0,274.0,466.0,467.0,288.25,249.22916666666666,305.9326388888889,117.47858076434983,430.4,Severe,1
2016-11-18 05:00:00,187.5,9.9,158.33333333333334,311.5,5,4,11,0,0,3,310.0,274.0,396.0,451.0,286.25,245.70833333333334,305.21736111111113,114.10644502876039,431.1,Severe,1
2016-11-18 06:00:00,204.0,9.955,169.33333333333334,312.0,6,4,11,0,0,3,311.5,274.0,396.0,441.0,292.5833333333333,242.20833333333334,304.34236111111113,110.52826872979539,431.4,Severe,1
2016-11-18 07:00:00,206.0,11.21,180.91666666666666,309.0,7,4,11,0,1,3,312.0,310.0,396.0,435.0,298.4166666666667,238.58333333333334,302.7104166666667,106.6227264568934,429.9,Severe,1
2016-11-18 08:00:00,166.0,15.466666666666669,191.25,309.0,8,4,11,0,1,3,309.0,311.5,396.0,442.5,304.25,234.95833333333334,299.4604166666667,102.43480606099514,429.9,Severe,1
2016-11-18 09:00:00,138.5,24.316666666666663,190.91666666666666,267.0,9,4,11,0,1,3,309.0,312.0,396.0,513.5,303.0833333333333,229.58333333333334,296.40486111111113,96.8493526124431,409.3,Severe,1
2016-11-18 10:00:00,134.0,33.745000000000005,180.5,252.0,10,4,11,0,0,3,267.0,309.0,111.0,588.0,293.4166666666667,235.45833333333334,293.8215277777778,93.56408134984625,402.0,Severe,1
2016-11-18 11:00:00,112.4,42.955,165.5,205.5,11,4,11,0,0,3,252.0,309.0,111.0,343.5,275.75,239.39583333333334,293.10625000000005,90.02004356116304,366.1,Very Poor,1
2016-11-18 12:00:00,67.44999999999999,49.575,155.09166666666667,205.0,12,4,11,0,0,3,205.5,267.0,111.0,257.0,257.9166666666667,243.3125,292.59236111111113,86.15264669532075,365.7,Very Poor,1
2016-11-18 13:00:00,66.5,52.833333333333336,143.16666666666669,205.0,13,4,11,0,0,3,205.0,252.0,111.0,246.0,240.58333333333334,247.22916666666666,292.8840277777778,81.90808464193394,365.7,Very Poor,1
2016-11-18 14:00:00,67.2,51.516666666666666,132.26666666666668,205.0,14,4,11,0,0,3,205.0,205.5,111.0,240.0,223.25,251.14583333333334,293.77986111111113,77.22419073100113,365.7,Very Poor,1
2016-11-18 15:00:00,66.2,49.46666666666667,130.26666666666668,205.0,15,4,11,0,0,3,205.0,205.0,111.0,216.0,212.91666666666666,255.0625,294.9951388888889,72.01529313730691,365.7,Very Poor,1
2016-11-18 16:00:00,123.0,39.833333333333336,133.0,124.0,16,4,11,0,0,3,205.0,205.0,111.0,212.0,191.58333333333334,255.60416666666666,294.9951388888889,70.92524833547884,304.0,Very Poor,1
2016-11-18 17:00:00,225.5,28.899999999999995,139.66666666666666,124.0,17,4,11,0,1,3,124.0,205.0,111.0,219.5,178.0,256.1458333333333,294.2590277777778,69.81380191914681,304.0,Very Poor,1
2016-11-18 18:00:00,351.0,18.674999999999997,152.33333333333334,124.0,18,4,11,0,1,3,124.0,205.0,111.0,249.0,164.5,256.6875,293.1479166666667,68.67991486979152,359.6,Very Poor,1
2016-11-18 19:00:00,342.0,12.666666666666666,183.0,124.0,19,4,11,0,1,3,124.0,124.0,267.0,293.5,151.0,250.72916666666666,291.43958333333336,73.76136304011945,352.1,Very Poor,1
2016-11-18 20:00:00,330.5,10.576666666666666,199.66666666666666,124.0,20,4,11,0,1,3,124.0,124.0,290.0,425.0,137.5,243.8125,288.9951388888889,77.60180025085747,342.7,Very Poor,1
2016-11-18 21:00:00,284.5,9.955,215.99999999999997,81.91666666666667,21,4,11,0,0,3,124.0,124.0,343.0,485.0,116.9861111111111,232.9340277777778,284.92453703703706,81.30426459618113,304.7,Very Poor,1
2016-11-18 22:00:00,231.5,10.2,208.33333333333331,81.91666666666667,22,4,11,0,0,3,81.91666666666667,124.0,373.0,526.0,109.97222222222223,220.80555555555557,279.89560185185184,81.21260070757288,252.0,Poor,0
2016-11-18 23:00:00,218.0,10.15,208.5,81.91666666666667,23,4,11,0,0,3,81.91666666666667,124.0,323.5,478.0,102.95833333333333,210.73958333333334,274.68611111111113,82.88504171681774,238.6,Poor,0
2016-11-19 00:00:00,142.0,10.233333333333334,186.66666666666663,81.91666666666667,0,5,11,1,0,3,81.91666666666667,81.91666666666667,274.0,514.5,95.94444444444446,202.73611111111111,269.4766203703704,85.73582355832302,173.3,Moderate,0
2016-11-19 01:00:00,127.0,10.796666666666667,180.0,81.91666666666667,1,5,11,1,0,3,81.91666666666667,81.91666666666667,274.0,516.0,88.93055555555556,194.7326388888889,263.7671296296296,87.73626136021444,173.3,Moderate,0
2016-11-19 02:00:00,111.5,11.016666666666666,169.5,81.91666666666667,2,5,11,1,0,3,81.91666666666667,81.91666666666667,274.0,473.0,81.91666666666667,186.72916666666666,258.3701388888889,88.9437490166144,173.3,Moderate,0
2016-11-19 03:00:00,129.0,10.96,163.0,81.91666666666667,3,5,11,1,0,3,81.91666666666667,81.91666666666667,274.0,406.5,81.91666666666667,178.72569444444446,254.09120370370374,89.39042586436098,173.3,Moderate,0
2016-11-19 04:00:00,189.5,10.45,157.33333333333334,81.91666666666667,4,5,11,1,0,3,81.91666666666667,81.91666666666667,310.0,378.0,81.91666666666667,169.2222222222222,250.18726851851852,86.9173446367974,210.4,Poor,0
2016-11-19 05:00:00,223.0,9.9,158.33333333333334,81.91666666666667,5,5,11,1,0,3,81.91666666666667,81.91666666666667,311.5,365.0,81.91666666666667,159.65625,245.79722222222225,83.12888802610426,243.6,Poor,0
2016-11-19 06:00:00,218.5,9.955,169.33333333333334,81.91666666666667,6,5,11,1,0,3,81.91666666666667,81.91666666666667,312.0,368.0,81.91666666666667,150.06944444444443,240.82384259259263,77.89863453540073,239.1,Poor,0
2016-11-19 07:00:00,243.5,11.21,180.91666666666666,81.91666666666667,7,5,11,1,1,3,81.91666666666667,81.91666666666667,309.0,371.0,81.91666666666667,140.60763888888889,235.65601851851852,71.26368619788992,263.9,Poor,0
2016-11-19 08:00:00,226.0,15.466666666666669,191.25,81.91666666666667,8,5,11,1,1,3,81.91666666666667,81.91666666666667,309.0,397.0,81.91666666666667,131.14583333333334,230.86319444444447,62.46592911919818,246.5,Poor,0
2016-11-19 09:00:00,192.0,24.316666666666663,190.91666666666666,81.91666666666667,9,5,11,1,1,3,81.91666666666667,81.91666666666667,267.0,434.0,81.91666666666667,123.43402777777777,226.84814814814814,56.06116709468838,212.9,Poor,0
2016-11-19 10:00:00,181.0,33.745000000000005,180.5,81.91666666666667,10,5,11,1,0,3,81.91666666666667,81.91666666666667,252.0,221.0,81.91666666666667,116.34722222222223,223.65949074074075,49.46443036339926,202.0,Poor,0
2016-11-19 11:00:00,158.0,42.955,165.5,81.91666666666667,11,5,11,1,0,3,81.91666666666667,81.91666666666667,205.5,216.5,81.91666666666667,111.19791666666667,220.64444444444445,46.098035449275486,178.2,Moderate,0
2016-11-19 12:00:00,130.0,49.575,155.09166666666667,81.91666666666667,12,5,11,1,0,3,81.91666666666667,81.91666666666667,205.0,209.0,81.91666666666667,106.06944444444444,218.10162037037037,41.86053208617745,173.3,Moderate,0
2016-11-19 13:00:00,94.55,52.833333333333336,143.16666666666669,81.91666666666667,13,5,11,1,0,3,81.91666666666667,81.91666666666667,205.0,208.0,81.91666666666667,100.94097222222223,215.5587962962963,36.39628968560492,173.3,Moderate,0
2016-11-19 14:00:00,81.30000000000001,51.516666666666666,132.26666666666668,81.91666666666667,14,5,11,1,0,3,81.91666666666667,81.91666666666667,205.0,211.0,81.91666666666667,95.8125,215.32847222222222,29.02044350633526,173.3,Moderate,0
2016-11-19 15:00:00,100.9,49.46666666666667,130.26666666666668,81.91666666666667,15,5,11,1,0,3,81.91666666666667,81.91666666666667,205.0,196.0,81.91666666666667,90.68402777777777,215.1099537037037,17.4583178403782,173.3,Moderate,0
2016-11-19 16:00:00,136.5,39.833333333333336,133.0,81.91666666666667,16,5,11,1,0,3,81.91666666666667,81.91666666666667,124.0,222.0,81.91666666666667,88.93055555555556,214.92824074074076,16.02085119798377,173.3,Moderate,0
2016-11-19 17:00:00,147.0,28.899999999999995,139.66666666666666,81.91666666666667,17,5,11,1,1,3,81.91666666666667,81.91666666666667,124.0,235.5,81.91666666666667,87.17708333333333,214.74652777777777,14.217095082066205,173.3,Moderate,0
2016-11-19 18:00:00,241.0,18.674999999999997,152.33333333333334,81.91666666666667,18,5,11,1,1,3,81.91666666666667,81.91666666666667,124.0,249.5,81.91666666666667,85.4236111111111,214.5648148148148,11.88138124164808,261.4,Poor,0
2016-11-19 19:00:00,398.0,12.666666666666666,183.0,81.91666666666667,19,5,11,1,1,3,81.91666666666667,81.91666666666667,124.0,255.0,81.91666666666667,83.67013888888889,209.5914351851852,8.590224445179848,398.4,Very Poor,1
2016-11-19 20:00:00,408.0,10.576666666666666,199.66666666666666,81.91666666666667,20,5,11,1,1,3,81.91666666666667,81.91666666666667,124.0,340.0,81.91666666666667,81.91666666666667,205.15972222222223,0.0,420.8,Severe,1
2016-11-19 21:00:00,360.0,9.955,215.99999999999997,81.91666666666667,21,5,11,1,0,3,81.91666666666667,81.91666666666667,81.91666666666667,433.0,81.91666666666667,81.91666666666667,200.9224537037037,0.0,367.0,Very Poor,1
2016-11-19 22:00:00,373.0,10.2,208.33333333333331,81.91666666666667,22,5,11,1,0,3,81.91666666666667,81.91666666666667,81.91666666666667,410.0,81.91666666666667,81.91666666666667,196.3101851851852,0.0,377.7,Very Poor,1
2016-11-19 23:00:00,293.5,10.15,208.5,81.91666666666667,23,5,11,1,0,3,81.91666666666667,81.91666666666667,81.91666666666667,330.5,81.91666666666667,81.91666666666667,191.71180555555554,0.0,312.1,Very Poor,1
